站点编号或名称	年度	年降雨量	J1	J2	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	J22	J23	J24	年侵蚀降雨量	QSJ1	QSJ2	QSJ3	QSJ4	QSJ5	QSJ6	QSJ7	QSJ8	QSJ9	QSJ10	QSJ11	QSJ12	QSJ13	QSJ14	QSJ15	QSJ16	QSJ17	QSJ18	QSJ19	QSJ20	QSJ21	QSJ22	QSJ23	QSJ24	年侵蚀降雨天数	QST1	QST2	QST3	QST4	QST5	QST6	QST7	QST8	QST9	QST10	QST11	QST12	QST13	QST14	QST15	QST16	QST17	QST18	QST19	QST20	QST21	QST22	QST23	QST24
51222750		1990	615.5	0	0	0	0	0	0	0	0	0	0	8.4	106.2	87.5	200.4	167.3	0	40.2	5.5	0	0	0	0	0	0	558.1		0	0	0	0	0	0	0	0	0	0	0	93	78.1	184.7	163.6	0	38.7	0	0	0	0	0	0	0	11		0	0	0	0	0	0	0	0	0	0	2	3	4	1	0	1	0	0	0	0	0	0	0	0	
51222750		1991	403.9	0	0	0	0	0	0	0	0	0	0	12	30.3	103.1	148.3	29.9	18.9	38.8	22.6	0	0	0	0	0	0	347.6		0	0	0	0	0	0	0	0	0	0	0	27.5	101.8	129.7	15.8	18.9	38.8	15.1	0	0	0	0	0	0	12		0	0	0	0	0	0	0	0	0	0	1	3	3	1	1	2	1	0	0	0	0	0	0	0	
51222750		1992	258.2	0	0	0	0	0	0	0	0	0	0	2	0	49.1	17.7	40.5	69	64.7	15.2	0	0	0	0	0	0	221		0	0	0	0	0	0	0	0	0	0	0	0	39.6	12.8	40.5	69	59.1	0	0	0	0	0	0	0	8		0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	1	0	0	0	0	0	0	0	0	
51222750		1993	490.1	0	0	0	0	0	0	0	0	0	0	2	69.3	103.1	148.3	108.8	41	0	17.6	0	0	0	0	0	0	452.9		0	0	0	0	0	0	0	0	0	0	0	63.6	101.8	129.7	108.8	31.4	0	17.6	0	0	0	0	0	0	12		0	0	0	0	0	0	0	0	0	0	1	3	3	3	1	0	1	0	0	0	0	0	0	0	
51222750		1994	449.8	0	0	0	0	0	0	0	0	0	0	4	122.9	48.5	81.3	11.7	112.6	68.8	0	0	0	0	0	0	0	401.6		0	0	0	0	0	0	0	0	0	0	0	116.7	26.7	79.6	0	109.8	68.8	0	0	0	0	0	0	0	14		0	0	0	0	0	0	0	0	0	0	3	2	4	0	3	2	0	0	0	0	0	0	0	0	
51222750		1995	688.9	0	0	0	0	0	0	0	0	0	0	11.3	50.6	39.9	24.2	423.5	123.2	16.2	0	0	0	0	0	0	0	622.2		0	0	0	0	0	0	0	0	0	0	11.3	37.1	19.9	13	407.1	123.2	10.6	0	0	0	0	0	0	0	13		0	0	0	0	0	0	0	0	0	1	2	1	1	5	2	1	0	0	0	0	0	0	0	0	
51222750		1996	416.9	0	0	0	0	0	0	0	0	0	0	10.1	45.3	34.9	156.9	70.1	26	49.3	24.3	0	0	0	0	0	0	323		0	0	0	0	0	0	0	0	0	0	0	31.7	12.8	150.6	39.7	24.4	41.3	22.5	0	0	0	0	0	0	12		0	0	0	0	0	0	0	0	0	0	1	1	4	1	2	2	1	0	0	0	0	0	0	0	
51222750		1997	161.8	0	0	0	0	0	0	0	0	0	0	0	6.1	5.4	38.5	23.9	49.7	29.9	8.3	0	0	0	0	0	0	110.5		0	0	0	0	0	0	0	0	0	0	0	0	0	33.5	16.3	49.7	11	0	0	0	0	0	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	
51222750		1998	584.4	0	0	0	0	0	0	0	0	0	0	7.6	9.5	126.9	34.9	334.2	71.3	0	0	0	0	0	0	0	0	543.4		0	0	0	0	0	0	0	0	0	0	0	0	126.9	19.3	325.9	71.3	0	0	0	0	0	0	0	0	15		0	0	0	0	0	0	0	0	0	0	0	3	1	7	4	0	0	0	0	0	0	0	0	0	
51222750		1999	346	0	0	0	0	0	0	0	0	0	0	40.1	7.6	74	77.9	28.8	69	41.4	7.2	0	0	0	0	0	0	286.1		0	0	0	0	0	0	0	0	0	0	35	0	71.6	67.3	18	67.6	26.6	0	0	0	0	0	0	0	10		0	0	0	0	0	0	0	0	0	1	0	2	3	1	1	2	0	0	0	0	0	0	0	0	
51222750		2000	408.5	0	0	0	0	0	0	0	0	0	0	4.4	92.8	41.3	57.2	79.4	116.4	5	12	0	0	0	0	0	0	340.5		0	0	0	0	0	0	0	0	0	0	0	83.1	28	56.9	67.4	105.1	0	0	0	0	0	0	0	0	12		0	0	0	0	0	0	0	0	0	0	4	1	2	3	2	0	0	0	0	0	0	0	0	0	
