站点编号或名称	年度	NJY	J1	J2	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	J22	J23	J24
51222750		1990	6118.7218	0	0	0	0	0	0	0	0	0	0	0	776.4037	574.333	2538.3813	2058.7264	0	170.8774	0	0	0	0	0	0	0	
51222750		1991	2672.3365	0	0	0	0	0	0	0	0	0	0	0	94.7348	907.5662	1378.7726	36.3901	49.5807	171.6405	33.6516	0	0	0	0	0	0	
51222750		1992	1206.5994	0	0	0	0	0	0	0	0	0	0	0	0	177.7962	25.2988	184.8302	463.7402	354.934	0	0	0	0	0	0	0	
51222750		1993	3870.1509	0	0	0	0	0	0	0	0	0	0	0	402.8751	907.5662	1378.7726	1017.9854	119.1107	0	43.8409	0	0	0	0	0	0	
51222750		1994	3328.0985	0	0	0	0	0	0	0	0	0	0	0	1148.946	90.0271	593.5102	0	1034.1933	461.4219	0	0	0	0	0	0	0	
51222750		1995	11473.9785	0	0	0	0	0	0	0	0	0	0	20.4005	158.8641	54.1965	25.9851	9934.6076	1261.6566	18.2681	0	0	0	0	0	0	0	
51222750		1996	2444.6876	0	0	0	0	0	0	0	0	0	0	0	121.0823	25.2988	1784.5001	178.5721	77.0602	191.1787	66.9954	0	0	0	0	0	0	
51222750		1997	454.2567	0	0	0	0	0	0	0	0	0	0	0	0	0	133.1961	38.4011	263.185	19.4745	0	0	0	0	0	0	0	
51222750		1998	8636.098	0	0	0	0	0	0	0	0	0	0	0	0	1327.7865	51.4063	6766.1546	490.7506	0	0	0	0	0	0	0	0	
51222750		1999	1664.808	0	0	0	0	0	0	0	0	0	0	143.6598	0	494.321	444.191	45.5753	447.6151	89.4458	0	0	0	0	0	0	0	
51222750		2000	2473.7307	0	0	0	0	0	0	0	0	0	0	0	639.2827	97.7282	332.4322	445.3312	958.9564	0	0	0	0	0	0	0	0	
